4037.91541,40.631923676,40.631925456,00839.34648,8.655775070,8.655774943
4037.91556,40.631923676,40.631925456,00839.34661,8.655776978,8.655776978
4037.91551,40.631923676,40.631925456,00839.34671,8.655777931,8.655777995
4037.91542,40.631923676,40.631925456,00839.34678,8.655779839,8.655780029
4037.91529,40.631919861,40.631921387,00839.34686,8.655780792,8.655781047
4037.91529,40.631919861,40.631921387,00839.34698,8.655782700,8.655783081
4037.91538,40.631919861,40.631921387,00839.34708,8.655785561,8.655785116
4037.91546,40.631923676,40.631925456,00839.34718,8.655786514,8.655786133
4037.91545,40.631923676,40.631925456,00839.34724,8.655787468,8.655787150
4037.91549,40.631923676,40.631925456,00839.34728,8.655788422,8.655788167
4037.91533,40.631919861,40.631921387,00839.34729,8.655788422,8.655788167
4037.91513,40.631916046,40.631917318,00839.34724,8.655787468,8.655787150
4037.91452,40.631908417,40.631909180,00839.34706,8.655783653,8.655784098
4037.91408,40.631900787,40.631901042,00839.34687,8.655780792,8.655781047
4037.91356,40.631893158,40.631892904,00839.34669,8.655777931,8.655777995
4037.91327,40.631889343,40.631888835,00839.34661,8.655776978,8.655776978
4037.91290,40.631881714,40.631880697,00839.34648,8.655775070,8.655774943
4037.91265,40.631877899,40.631876628,00839.34642,8.655774117,8.655773926
4037.91247,40.631874084,40.631872559,00839.34635,8.655773163,8.655772909
4037.91211,40.631870270,40.631868490,00839.34626,8.655771255,8.655770874
4037.91195,40.631862640,40.631864421,00839.34625,8.655771255,8.655770874
4037.91173,40.631858826,40.631860352,00839.34622,8.655770302,8.655769857
4037.91167,40.631858826,40.631860352,00839.34623,8.655771255,8.655770874
4037.91179,40.631862640,40.631864421,00839.34625,8.655771255,8.655770874
4037.91183,40.631862640,40.631864421,00839.34640,8.655773163,8.655772909
4037.91186,40.631862640,40.631864421,00839.34644,8.655774117,8.655773926
4037.91191,40.631862640,40.631864421,00839.34643,8.655774117,8.655773926
4037.91192,40.631862640,40.631864421,00839.34642,8.655774117,8.655773926
4037.91206,40.631870270,40.631868490,00839.34639,8.655773163,8.655772909
4037.91190,40.631862640,40.631864421,00839.34636,8.655773163,8.655772909
4037.91186,40.631862640,40.631864421,00839.34628,8.655771255,8.655770874
4037.91184,40.631862640,40.631864421,00839.34623,8.655771255,8.655770874
4037.91191,40.631862640,40.631864421,00839.34614,8.655768394,8.655768840
4037.91192,40.631862640,40.631864421,00839.34606,8.655767441,8.655767822
4037.91167,40.631858826,40.631860352,00839.34603,8.655766487,8.655766805
4037.91151,40.631858826,40.631860352,00839.34593,8.655765533,8.655765788
4037.91136,40.631855011,40.631856283,00839.34583,8.655763626,8.655763753
4037.91130,40.631855011,40.631856283,00839.34573,8.655761719,8.655761719
4037.91118,40.631851196,40.631852214,00839.34565,8.655760765,8.655760701
4037.91112,40.631851196,40.631852214,00839.34555,8.655758858,8.655758667
4037.91094,40.631847382,40.631848145,00839.34544,8.655757904,8.655757650
4037.91082,40.631847382,40.631848145,00839.34531,8.655755997,8.655755615
4037.91066,40.631843567,40.631844076,00839.34513,8.655752182,8.655752563
4037.91043,40.631839752,40.631840007,00839.34500,8.655749321,8.655749512
4037.91030,40.631839752,40.631840007,00839.34483,8.655747414,8.655747477
4037.91012,40.631835938,40.631835938,00839.34466,8.655744553,8.655744425
4037.90986,40.631832123,40.631831868,00839.34448,8.655741692,8.655741374
4037.90977,40.631828308,40.631827799,00839.34447,8.655741692,8.655741374
4037.90967,40.631828308,40.631827799,00839.34450,8.655741692,8.655741374
4037.90944,40.631824493,40.631823730,00839.34455,8.655742645,8.655742391
4037.90958,40.631828308,40.631827799,00839.34472,8.655745506,8.655745443
4037.90978,40.631828308,40.631827799,00839.34482,8.655747414,8.655747477
4037.90984,40.631832123,40.631831868,00839.34478,8.655746460,8.655746460
4037.90989,40.631832123,40.631831868,00839.34479,8.655746460,8.655746460
4037.91021,40.631835938,40.631835938,00839.34452,8.655742645,8.655742391
4037.91022,40.631835938,40.631835938,00839.34453,8.655742645,8.655742391
4037.91026,40.631835938,40.631835938,00839.34444,8.655740738,8.655740356
4037.91073,40.631843567,40.631844076,00839.34441,8.655740738,8.655740356
4037.91108,40.631851196,40.631852214,00839.34436,8.655739784,8.655739339
4037.91136,40.631855011,40.631856283,00839.34429,8.655737877,8.655738322
4037.91125,40.631851196,40.631852214,00839.34421,8.655736923,8.655737305
4037.91134,40.631855011,40.631856283,00839.34407,8.655734062,8.655734253
4037.91166,40.631858826,40.631860352,00839.34347,8.655724525,8.655724080
4037.91162,40.631858826,40.631860352,00839.34342,8.655724525,8.655724080
4037.91165,40.631858826,40.631860352,00839.34348,8.655725479,8.655725098
4037.91175,40.631862640,40.631864421,00839.34350,8.655725479,8.655725098
4037.91199,40.631870270,40.631868490,00839.34346,8.655724525,8.655724080
4037.91228,40.631874084,40.631872559,00839.34336,8.655722618,8.655723063
4037.91229,40.631874084,40.631872559,00839.34322,8.655719757,8.655720011
4037.91229,40.631874084,40.631872559,00839.34313,8.655718803,8.655718994
4037.91228,40.631874084,40.631872559,00839.34311,8.655718803,8.655718994
4037.91223,40.631870270,40.631868490,00839.34305,8.655717850,8.655717977
4037.91225,40.631874084,40.631872559,00839.34295,8.655715942,8.655715942
4037.91213,40.631870270,40.631868490,00839.34289,8.655714989,8.655714925
4037.91199,40.631870270,40.631868490,00839.34294,8.655715942,8.655715942
4037.91184,40.631862640,40.631864421,00839.34292,8.655714989,8.655714925
4037.91174,40.631858826,40.631860352,00839.34303,8.655716896,8.655716960
4037.91183,40.631862640,40.631864421,00839.34311,8.655718803,8.655718994
4037.91171,40.631858826,40.631860352,00839.34318,8.655719757,8.655720011
4037.91169,40.631858826,40.631860352,00839.34320,8.655719757,8.655720011
4037.91157,40.631858826,40.631860352,00839.34325,8.655720711,8.655721029
4037.91148,40.631855011,40.631856283,00839.34330,8.655721664,8.655722046
4037.91135,40.631855011,40.631856283,00839.34343,8.655724525,8.655724080
4037.91138,40.631855011,40.631856283,00839.34361,8.655727386,8.655727132
4037.91130,40.631855011,40.631856283,00839.34373,8.655729294,8.655729167
4037.91133,40.631855011,40.631856283,00839.34376,8.655729294,8.655729167
4037.91125,40.631851196,40.631852214,00839.34382,8.655730247,8.655730184
4037.91126,40.631855011,40.631856283,00839.34385,8.655731201,8.655731201
4037.91123,40.631851196,40.631852214,00839.34392,8.655732155,8.655732218
4037.91121,40.631851196,40.631852214,00839.34399,8.655733109,8.655733236
4037.91120,40.631851196,40.631852214,00839.34408,8.655734062,8.655734253
4037.91120,40.631851196,40.631852214,00839.34410,8.655735016,8.655735270
4037.91072,40.631843567,40.631844076,00839.34387,8.655731201,8.655731201
4037.91071,40.631843567,40.631844076,00839.34386,8.655731201,8.655731201
4037.91070,40.631843567,40.631844076,00839.34386,8.655731201,8.655731201
4037.91035,40.631839752,40.631840007,00839.34366,8.655728340,8.655728149
4037.90989,40.631832123,40.631831868,00839.34341,8.655722618,8.655723063
4037.90940,40.631824493,40.631823730,00839.34318,8.655719757,8.655720011
4037.90899,40.631816864,40.631815592,00839.34287,8.655714989,8.655714925
4037.90852,40.631809235,40.631807454,00839.34251,8.655709267,8.655708822
4037.90809,40.631801605,40.631803385,00839.34221,8.655703545,8.655703735
4037.90768,40.631793976,40.631795247,00839.34180,8.655696869,8.655696615
4037.90725,40.631786346,40.631787109,00839.34149,8.655691147,8.655691528
4037.90735,40.631790161,40.631791178,00839.34143,8.655690193,8.655690511
4037.90752,40.631790161,40.631791178,00839.34134,8.655689240,8.655689494
4037.90758,40.631790161,40.631791178,00839.34143,8.655690193,8.655690511
4037.90757,40.631790161,40.631791178,00839.34146,8.655690193,8.655690511
4037.90755,40.631790161,40.631791178,00839.34153,8.655692101,8.655692546
4037.90755,40.631790161,40.631791178,00839.34148,8.655691147,8.655691528
4037.90752,40.631790161,40.631791178,00839.34139,8.655689240,8.655689494
4037.90751,40.631790161,40.631791178,00839.34136,8.655689240,8.655689494
4037.90758,40.631790161,40.631791178,00839.34129,8.655688286,8.655688477
4037.90758,40.631790161,40.631791178,00839.34136,8.655689240,8.655689494
4037.90757,40.631790161,40.631791178,00839.34150,8.655691147,8.655691528
4037.90754,40.631790161,40.631791178,00839.34148,8.655691147,8.655691528
4037.90759,40.631790161,40.631791178,00839.34146,8.655690193,8.655690511
4037.90765,40.631793976,40.631795247,00839.34136,8.655689240,8.655689494
4037.90764,40.631793976,40.631795247,00839.34130,8.655688286,8.655688477
4037.90770,40.631793976,40.631795247,00839.34133,8.655688286,8.655688477
4037.90777,40.631793976,40.631795247,00839.34132,8.655688286,8.655688477
4037.90785,40.631797791,40.631799316,00839.34126,8.655687332,8.655687459
4037.90826,40.631801605,40.631803385,00839.34164,8.655694008,8.655693563
4037.90857,40.631813049,40.631811523,00839.34186,8.655697823,8.655697632
4037.90890,40.631816864,40.631815592,00839.34218,8.655702591,8.655702718
4037.90920,40.631820679,40.631819661,00839.34252,8.655709267,8.655708822
4037.90929,40.631820679,40.631819661,00839.34282,8.655714035,8.655713908
4037.90940,40.631824493,40.631823730,00839.34296,8.655715942,8.655715942
4037.90959,40.631828308,40.631827799,00839.34306,8.655717850,8.655717977
4037.90970,40.631828308,40.631827799,00839.34308,8.655717850,8.655717977
4037.91047,40.631839752,40.631840007,00839.34396,8.655732155,8.655732218
4037.91055,40.631843567,40.631844076,00839.34383,8.655730247,8.655730184
4037.91064,40.631843567,40.631844076,00839.34373,8.655729294,8.655729167
4037.91066,40.631843567,40.631844076,00839.34360,8.655727386,8.655727132
4037.91075,40.631843567,40.631844076,00839.34363,8.655727386,8.655727132
4037.91091,40.631847382,40.631848145,00839.34384,8.655730247,8.655730184
4037.91092,40.631847382,40.631848145,00839.34375,8.655729294,8.655729167
4037.91096,40.631847382,40.631848145,00839.34368,8.655728340,8.655728149
4037.91095,40.631847382,40.631848145,00839.34352,8.655725479,8.655725098
4037.91081,40.631847382,40.631848145,00839.34312,8.655718803,8.655718994
4037.91072,40.631843567,40.631844076,00839.34285,8.655714035,8.655713908
4037.91071,40.631843567,40.631844076,00839.34307,8.655717850,8.655717977
4037.91078,40.631847382,40.631848145,00839.34306,8.655717850,8.655717977
4037.91076,40.631843567,40.631844076,00839.34314,8.655718803,8.655718994
4037.91070,40.631843567,40.631844076,00839.34271,8.655712128,8.655711873
4037.91069,40.631843567,40.631844076,00839.34237,8.655705452,8.655705770
4037.91067,40.631843567,40.631844076,00839.34214,8.655702591,8.655702718
4037.91058,40.631843567,40.631844076,00839.34202,8.655700684,8.655700684
4037.91055,40.631843567,40.631844076,00839.34200,8.655699730,8.655699666
4037.91074,40.631843567,40.631844076,00839.34219,8.655702591,8.655702718
4037.91097,40.631847382,40.631848145,00839.34234,8.655705452,8.655705770
4037.91113,40.631851196,40.631852214,00839.34247,8.655707359,8.655707804
4037.91133,40.631855011,40.631856283,00839.34259,8.655710220,8.655709839
4037.91142,40.631855011,40.631856283,00839.34270,8.655712128,8.655711873
4037.91162,40.631858826,40.631860352,00839.34284,8.655714035,8.655713908
4037.91164,40.631858826,40.631860352,00839.34287,8.655714989,8.655714925
4037.91156,40.631858826,40.631860352,00839.34289,8.655714989,8.655714925
4037.91154,40.631858826,40.631860352,00839.34285,8.655714035,8.655713908
4037.91155,40.631858826,40.631860352,00839.34282,8.655714035,8.655713908
4037.91149,40.631855011,40.631856283,00839.34284,8.655714035,8.655713908
4037.91152,40.631858826,40.631860352,00839.34287,8.655714989,8.655714925
4037.91163,40.631858826,40.631860352,00839.34292,8.655714989,8.655714925
4037.91191,40.631862640,40.631864421,00839.34312,8.655718803,8.655718994
4037.91214,40.631870270,40.631868490,00839.34338,8.655722618,8.655723063
4037.91214,40.631870270,40.631868490,00839.34346,8.655724525,8.655724080
4037.91220,40.631870270,40.631868490,00839.34354,8.655726433,8.655726115
4037.91212,40.631870270,40.631868490,00839.34356,8.655726433,8.655726115
4037.91236,40.631874084,40.631872559,00839.34377,8.655729294,8.655729167
4037.91275,40.631881714,40.631880697,00839.34413,8.655735016,8.655735270
4037.91317,40.631885529,40.631884766,00839.34446,8.655741692,8.655741374
4037.91350,40.631893158,40.631892904,00839.34472,8.655745506,8.655745443
4037.91372,40.631896973,40.631896973,00839.34489,8.655748367,8.655748494
4037.91401,40.631900787,40.631901042,00839.34509,8.655751228,8.655751546
4037.91420,40.631904602,40.631905111,00839.34523,8.655753136,8.655753581
4037.91426,40.631904602,40.631905111,00839.34529,8.655755043,8.655754598
4037.91425,40.631904602,40.631905111,00839.34531,8.655755997,8.655755615
4037.91427,40.631904602,40.631905111,00839.34533,8.655755997,8.655755615
4037.91433,40.631904602,40.631905111,00839.34532,8.655755997,8.655755615
4037.91421,40.631904602,40.631905111,00839.34525,8.655755043,8.655754598
4037.91422,40.631904602,40.631905111,00839.34523,8.655753136,8.655753581
4037.91429,40.631904602,40.631905111,00839.34524,8.655753136,8.655753581
4037.91445,40.631908417,40.631909180,00839.34525,8.655755043,8.655754598
4037.91455,40.631908417,40.631909180,00839.34526,8.655755043,8.655754598
4037.91410,40.631900787,40.631901042,00839.34506,8.655750275,8.655750529
4037.91398,40.631900787,40.631901042,00839.34503,8.655750275,8.655750529
4037.91371,40.631896973,40.631896973,00839.34493,8.655748367,8.655748494
4037.91384,40.631896973,40.631896973,00839.34493,8.655748367,8.655748494
4037.91377,40.631896973,40.631896973,00839.34488,8.655748367,8.655748494
4037.91356,40.631893158,40.631892904,00839.34472,8.655745506,8.655745443
4037.91346,40.631893158,40.631892904,00839.34458,8.655743599,8.655743408
4037.91324,40.631889343,40.631888835,00839.34439,8.655739784,8.655739339
4037.91316,40.631885529,40.631884766,00839.34428,8.655737877,8.655738322
4037.91311,40.631885529,40.631884766,00839.34416,8.655735970,8.655736287
4037.91308,40.631885529,40.631884766,00839.34400,8.655733109,8.655733236
4037.91303,40.631885529,40.631884766,00839.34397,8.655733109,8.655733236
4037.91290,40.631881714,40.631880697,00839.34392,8.655732155,8.655732218
4037.91284,40.631881714,40.631880697,00839.34390,8.655731201,8.655731201
4037.91275,40.631881714,40.631880697,00839.34382,8.655730247,8.655730184
4037.91263,40.631877899,40.631876628,00839.34379,8.655730247,8.655730184
4037.91238,40.631874084,40.631872559,00839.34375,8.655729294,8.655729167
4037.91219,40.631870270,40.631868490,00839.34358,8.655726433,8.655726115
4037.91207,40.631870270,40.631868490,00839.34349,8.655725479,8.655725098
4037.91217,40.631870270,40.631868490,00839.34330,8.655721664,8.655722046
4037.91208,40.631870270,40.631868490,00839.34327,8.655720711,8.655721029
4037.91204,40.631870270,40.631868490,00839.34321,8.655719757,8.655720011
4037.91218,40.631870270,40.631868490,00839.34327,8.655720711,8.655721029
4037.91216,40.631870270,40.631868490,00839.34325,8.655720711,8.655721029
4037.91217,40.631870270,40.631868490,00839.34322,8.655719757,8.655720011
4037.91218,40.631870270,40.631868490,00839.34323,8.655719757,8.655720011
4037.91225,40.631874084,40.631872559,00839.34317,8.655718803,8.655718994
4037.91226,40.631874084,40.631872559,00839.34315,8.655718803,8.655718994
4037.91227,40.631874084,40.631872559,00839.34316,8.655718803,8.655718994
4037.91238,40.631874084,40.631872559,00839.34316,8.655718803,8.655718994
4037.91235,40.631874084,40.631872559,00839.34314,8.655718803,8.655718994
4037.91241,40.631874084,40.631872559,00839.34317,8.655718803,8.655718994
4037.91245,40.631874084,40.631872559,00839.34313,8.655718803,8.655718994
4037.91241,40.631874084,40.631872559,00839.34310,8.655717850,8.655717977
4037.91245,40.631874084,40.631872559,00839.34311,8.655718803,8.655718994
4037.91254,40.631877899,40.631876628,00839.34324,8.655720711,8.655721029
4037.91255,40.631877899,40.631876628,00839.34325,8.655720711,8.655721029
4037.91251,40.631877899,40.631876628,00839.34331,8.655721664,8.655722046
4037.91241,40.631874084,40.631872559,00839.34330,8.655721664,8.655722046
4037.91238,40.631874084,40.631872559,00839.34324,8.655720711,8.655721029
4037.91233,40.631874084,40.631872559,00839.34323,8.655719757,8.655720011
4037.91234,40.631874084,40.631872559,00839.34320,8.655719757,8.655720011
4037.91235,40.631874084,40.631872559,00839.34323,8.655719757,8.655720011
4037.91228,40.631874084,40.631872559,00839.34322,8.655719757,8.655720011
4037.91231,40.631874084,40.631872559,00839.34323,8.655719757,8.655720011
4037.91241,40.631874084,40.631872559,00839.34330,8.655721664,8.655722046
4037.91245,40.631874084,40.631872559,00839.34334,8.655721664,8.655722046
4037.91269,40.631877899,40.631876628,00839.34339,8.655722618,8.655723063
4037.91299,40.631885529,40.631884766,00839.34339,8.655722618,8.655723063
4037.91330,40.631889343,40.631888835,00839.34346,8.655724525,8.655724080
4037.91358,40.631893158,40.631892904,00839.34349,8.655725479,8.655725098
4037.91387,40.631896973,40.631896973,00839.34348,8.655725479,8.655725098
4037.91405,40.631900787,40.631901042,00839.34345,8.655724525,8.655724080
4037.91422,40.631904602,40.631905111,00839.34345,8.655724525,8.655724080
4037.91449,40.631908417,40.631909180,00839.34341,8.655722618,8.655723063
4037.91485,40.631912231,40.631913249,00839.34323,8.655719757,8.655720011
4037.91503,40.631916046,40.631917318,00839.34330,8.655721664,8.655722046
4037.91511,40.631916046,40.631917318,00839.34324,8.655720711,8.655721029
4037.91525,40.631919861,40.631921387,00839.34319,8.655719757,8.655720011
4037.91543,40.631923676,40.631925456,00839.34315,8.655718803,8.655718994
4037.91560,40.631923676,40.631925456,00839.34320,8.655719757,8.655720011
4037.91564,40.631923676,40.631925456,00839.34325,8.655720711,8.655721029
4037.91569,40.631931305,40.631929525,00839.34338,8.655722618,8.655723063
4037.91588,40.631931305,40.631929525,00839.34325,8.655720711,8.655721029
4037.91585,40.631931305,40.631929525,00839.34334,8.655721664,8.655722046
4037.91574,40.631931305,40.631929525,00839.34349,8.655725479,8.655725098
4037.91547,40.631923676,40.631925456,00839.34370,8.655728340,8.655728149
4037.91534,40.631919861,40.631921387,00839.34399,8.655733109,8.655733236
4037.91515,40.631916046,40.631917318,00839.34413,8.655735016,8.655735270
4037.91510,40.631916046,40.631917318,00839.34417,8.655735970,8.655736287
4037.91504,40.631916046,40.631917318,00839.34418,8.655735970,8.655736287
4037.91508,40.631916046,40.631917318,00839.34419,8.655735970,8.655736287
4037.91515,40.631916046,40.631917318,00839.34405,8.655734062,8.655734253
4037.91519,40.631919861,40.631921387,00839.34394,8.655732155,8.655732218
4037.91523,40.631919861,40.631921387,00839.34378,8.655729294,8.655729167
4037.91532,40.631919861,40.631921387,00839.34353,8.655725479,8.655725098
4037.91530,40.631919861,40.631921387,00839.34335,8.655721664,8.655722046
4037.91512,40.631916046,40.631917318,00839.34321,8.655719757,8.655720011
4037.91504,40.631916046,40.631917318,00839.34320,8.655719757,8.655720011
